FID,FID_,ComuneCata,TipoColtur,Variet_,Bodenart__,Humus____,pH_Wert__i,Karbonate_,Kalkbedarf,Phosphat__,Kali__K_O_,Magnesium_,Bor__B__im,Mangan__Mn,Kupfer__Cu,Zink__Zn__,NUM,ID_string,ID_suolo,Num_Soil,Soil_newCl,Schluff,Tonig,Sand,x_Coord,y_Coord
0,1088,641 - Galsaun,01 - Obstbau,23 - Golden Delicious,humoser lehmiger Sand,7.100000000000000,6.000000000000000,0  kein freies Karbonat,0.000000000000000,48.000000000000000,32.000000000000000,24.000000000000000,1.190000000000000,53.000000000000000,94.000000000000000,40.000000000000000,45,6,mediamente dotato di humus Sabbioso franco,6,lehmiger Sand,30.000000000000000,20.000000000000000,50.000000000000000,646727.000000000000000,5166112.000000000000000
1,1089,641 - Galsaun,01 - Obstbau,19 - Gala,humoser lehmiger Sand,7.100000000000000,6.100000000000000,+  geringer bis mittlerer Karbonatgehalt,0.000000000000000,33.000000000000000,22.000000000000000,27.000000000000000,1.550000000000000,49.000000000000000,219.000000000000000,32.000000000000000,125/5,6,mediamente dotato di humus Sabbioso franco,6,lehmiger Sand,30.000000000000000,20.000000000000000,50.000000000000000,646224.000000000000000,5166110.000000000000000
2,1090,641 - Galsaun,01 - Obstbau,45 - Verschiedene,humoser lehmiger Sand,4.900000000000000,6.800000000000000,++  hoher Karbonatgehalt,0.000000000000000,54.000000000000000,46.000000000000000,38.000000000000000,1.950000000000000,34.000000000000000,13.000000000000000,23.000000000000000,232,6,mediamente dotato di humus Sabbioso franco,6,lehmiger Sand,30.000000000000000,20.000000000000000,50.000000000000000,646712.000000000000000,5165792.000000000000000
3,1091,641 - Galsaun,01 - Obstbau,19 - Gala,schwach lehmiger Sand,4.000000000000000,7.000000000000000,+++  sehr hoher Karbonatgehalt,0.000000000000000,44.000000000000000,13.000000000000000,30.000000000000000,1.110000000000000,17.000000000000000,14.000000000000000,25.000000000000000,440,24,Sabbioso debolmente franco,24,lehmiger Sand,20.000000000000000,7.000000000000000,73.000000000000000,647181.000000000000000,5165838.000000000000000
4,1092,641 - Galsaun,01 - Obstbau,39 - Red Delicious Stan,humoser lehmiger Sand,4.900000000000000,6.200000000000000,+  geringer bis mittlerer Karbonatgehalt,0.000000000000000,42.000000000000000,44.000000000000000,20.000000000000000,1.090000000000000,53.000000000000000,24.000000000000000,26.000000000000000,141,6,mediamente dotato di humus Sabbioso franco,6,lehmiger Sand,30.000000000000000,20.000000000000000,50.000000000000000,646420.000000000000000,5165844.000000000000000
5,1093,641 - Galsaun,01 - Obstbau,23 - Golden Delicious,stark humoser schwach lehmiger Sand,9.900000000000000,6.800000000000000,++  hoher Karbonatgehalt,0.000000000000000,53.000000000000000,26.000000000000000,30.000000000000000,1.080000000000000,15.000000000000000,9.000000000000000,18.000000000000000,357/8,31,umifero Sabbioso debolmente franco,31,lehmiger Sand,20.000000000000000,7.000000000000000,73.000000000000000,647614.000000000000000,5165854.000000000000000
6,1094,641 - Galsaun,01 - Obstbau,23 - Golden Delicious,humoser lehmiger Sand,5.800000000000000,6.700000000000000,+  geringer bis mittlerer Karbonatgehalt,0.000000000000000,42.000000000000000,16.000000000000000,34.000000000000000,1.180000000000000,27.000000000000000,10.000000000000000,23.000000000000000,357/5,6,mediamente dotato di humus Sabbioso franco,6,lehmiger Sand,30.000000000000000,20.000000000000000,50.000000000000000,647742.000000000000000,5165842.000000000000000
7,1095,641 - Galsaun,01 - Obstbau,45 - Verschiedene,schwach lehmiger Sand,1.500000000000000,7.000000000000000,+  geringer bis mittlerer Karbonatgehalt,0.000000000000000,14.000000000000000,17.000000000000000,19.000000000000000,0.780000000000000,29.000000000000000,11.000000000000000,3.000000000000000,80,24,Sabbioso debolmente franco,24,lehmiger Sand,20.000000000000000,7.000000000000000,73.000000000000000,646509.000000000000000,5165841.000000000000000
8,1096,641 - Galsaun,01 - Obstbau,19 - Gala,schwach lehmiger Sand,4.000000000000000,7.000000000000000,+++  sehr hoher Karbonatgehalt,0.000000000000000,44.000000000000000,13.000000000000000,30.000000000000000,1.110000000000000,17.000000000000000,14.000000000000000,25.000000000000000,441,24,Sabbioso debolmente franco,24,lehmiger Sand,20.000000000000000,7.000000000000000,73.000000000000000,647146.000000000000000,5165830.000000000000000
9,1097,641 - Galsaun,01 - Obstbau,39 - Red Delicious Stan,humoser lehmiger Sand,5.100000000000000,6.700000000000000,+  geringer bis mittlerer Karbonatgehalt,0.000000000000000,79.000000000000000,46.000000000000000,42.000000000000000,2.410000000000000,65.000000000000000,21.000000000000000,23.000000000000000,223/1,6,mediamente dotato di humus Sabbioso franco,6,lehmiger Sand,30.000000000000000,20.000000000000000,50.000000000000000,646662.000000000000000,5165752.000000000000000
10,1098,641 - Galsaun,01 - Obstbau,19 - Gala,schluffiger Sand,2.500000000000000,7.000000000000000,++  hoher Karbonatgehalt,0.000000000000000,25.000000000000000,15.000000000000000,25.000000000000000,0.720000000000000,51.000000000000000,12.000000000000000,9.000000000000000,432/1,23,Sabbioso limoso,23,schluffiger Sand,35.000000000000000,5.000000000000000,60.000000000000000,647118.000000000000000,5165730.000000000000000
11,1099,641 - Galsaun,01 - Obstbau, ,humoser sandiger Schluff,6.000000000000000,7.000000000000000,0  kein freies Karbonat,0.000000000000000,55.000000000000000,25.000000000000000,44.000000000000000,1.900000000000000,27.000000000000000,12.000000000000000,17.000000000000000,224,9,mediamente dotato di humus Limoso sabbioso,9,sandiger Schluff,65.000000000000000,5.000000000000000,30.000000000000000,646559.000000000000000,5165746.000000000000000
12,1100,641 - Galsaun,01 - Obstbau,19 - Gala,humoser lehmiger Sand,4.600000000000000,6.900000000000000,+++  sehr hoher Karbonatgehalt,0.000000000000000,55.000000000000000,29.000000000000000,25.000000000000000,0.950000000000000,18.000000000000000,10.000000000000000,19.000000000000000,258,6,mediamente dotato di humus Sabbioso franco,6,lehmiger Sand,30.000000000000000,20.000000000000000,50.000000000000000,646895.000000000000000,5165731.000000000000000
13,1101,641 - Galsaun,01 - Obstbau,23 - Golden Delicious,stark humoser schwach lehmiger Sand,9.900000000000000,6.800000000000000,++  hoher Karbonatgehalt,0.000000000000000,53.000000000000000,26.000000000000000,30.000000000000000,1.080000000000000,15.000000000000000,9.000000000000000,18.000000000000000,357/11,31,umifero Sabbioso debolmente franco,31,lehmiger Sand,20.000000000000000,7.000000000000000,73.000000000000000,647638.000000000000000,5165799.000000000000000
14,1102,641 - Galsaun,01 - Obstbau, ,lehmiger Sand,3.700000000000000,5.900000000000000,0  kein freies Karbonat,5.000000000000000,25.000000000000000,13.000000000000000,22.000000000000000,0.770000000000000,83.000000000000000,13.000000000000000,13.000000000000000,145,17,Sabbioso franco,17,lehmiger Sand,30.000000000000000,20.000000000000000,50.000000000000000,646299.000000000000000,5165810.000000000000000
15,1103,641 - Galsaun,01 - Obstbau,39 - Red Delicious Stan,humoser lehmiger Sand,4.900000000000000,6.200000000000000,+  geringer bis mittlerer Karbonatgehalt,0.000000000000000,42.000000000000000,44.000000000000000,20.000000000000000,1.090000000000000,53.000000000000000,24.000000000000000,26.000000000000000,87,6,mediamente dotato di humus Sabbioso franco,6,lehmiger Sand,30.000000000000000,20.000000000000000,50.000000000000000,646467.000000000000000,5165831.000000000000000
16,1104,641 - Galsaun,01 - Obstbau,39 - Red Delicious Stan,humoser lehmiger Sand,4.900000000000000,6.200000000000000,+  geringer bis mittlerer Karbonatgehalt,0.000000000000000,42.000000000000000,44.000000000000000,20.000000000000000,1.090000000000000,53.000000000000000,24.000000000000000,26.000000000000000,142,6,mediamente dotato di humus Sabbioso franco,6,lehmiger Sand,30.000000000000000,20.000000000000000,50.000000000000000,646377.000000000000000,5165816.000000000000000
17,1105,641 - Galsaun,01 - Obstbau,39 - Red Delicious Stan,humoser lehmiger Sand,4.900000000000000,6.200000000000000,+  geringer bis mittlerer Karbonatgehalt,0.000000000000000,42.000000000000000,44.000000000000000,20.000000000000000,1.090000000000000,53.000000000000000,24.000000000000000,26.000000000000000,86,6,mediamente dotato di humus Sabbioso franco,6,lehmiger Sand,30.000000000000000,20.000000000000000,50.000000000000000,646460.000000000000000,5165812.000000000000000
18,1106,641 - Galsaun,01 - Obstbau,19 - Gala,schwach lehmiger Sand,4.000000000000000,7.000000000000000,+++  sehr hoher Karbonatgehalt,0.000000000000000,44.000000000000000,13.000000000000000,30.000000000000000,1.110000000000000,17.000000000000000,14.000000000000000,25.000000000000000,437,24,Sabbioso debolmente franco,24,lehmiger Sand,20.000000000000000,7.000000000000000,73.000000000000000,647173.000000000000000,5165803.000000000000000
19,1107,641 - Galsaun,01 - Obstbau,45 - Verschiedene,humoser lehmiger Sand,5.400000000000000,6.900000000000000,++  hoher Karbonatgehalt,0.000000000000000,45.000000000000000,31.000000000000000,34.000000000000000,1.330000000000000,21.000000000000000,11.000000000000000,19.000000000000000,144,6,mediamente dotato di humus Sabbioso franco,6,lehmiger Sand,30.000000000000000,20.000000000000000,50.000000000000000,646310.000000000000000,5165762.000000000000000
20,1108,641 - Galsaun,01 - Obstbau,39 - Red Delicious Stan,schluffiger Sand,2.500000000000000,6.900000000000000,++  hoher Karbonatgehalt,0.000000000000000,47.000000000000000,15.000000000000000,22.000000000000000,0.710000000000000,35.000000000000000,11.000000000000000,10.000000000000000,435/3,23,Sabbioso limoso,23,schluffiger Sand,35.000000000000000,5.000000000000000,60.000000000000000,647180.000000000000000,5165801.000000000000000
21,1109,641 - Galsaun,01 - Obstbau, ,humoser lehmiger Sand,6.200000000000000,7.000000000000000,0  kein freies Karbonat,0.000000000000000,62.000000000000000,24.000000000000000,37.000000000000000,1.750000000000000,21.000000000000000,14.000000000000000,24.000000000000000,155,6,mediamente dotato di humus Sabbioso franco,6,lehmiger Sand,30.000000000000000,20.000000000000000,50.000000000000000,646123.000000000000000,5165740.000000000000000
22,1110,641 - Galsaun,01 - Obstbau,39 - Red Delicious Stan,schluffiger Sand,2.500000000000000,6.900000000000000,++  hoher Karbonatgehalt,0.000000000000000,47.000000000000000,15.000000000000000,22.000000000000000,0.710000000000000,35.000000000000000,11.000000000000000,10.000000000000000,436,23,Sabbioso limoso,23,schluffiger Sand,35.000000000000000,5.000000000000000,60.000000000000000,647217.000000000000000,5165778.000000000000000
23,1111,641 - Galsaun,01 - Obstbau,39 - Red Delicious Stan,schluffiger Sand,2.500000000000000,6.900000000000000,++  hoher Karbonatgehalt,0.000000000000000,47.000000000000000,15.000000000000000,22.000000000000000,0.710000000000000,35.000000000000000,11.000000000000000,10.000000000000000,432/3,23,Sabbioso limoso,23,schluffiger Sand,35.000000000000000,5.000000000000000,60.000000000000000,647195.000000000000000,5165777.000000000000000
24,1112,641 - Galsaun,01 - Obstbau,19 - Gala,humoser lehmiger Sand,5.600000000000000,7.100000000000000,++  hoher Karbonatgehalt,0.000000000000000,39.000000000000000,7.000000000000000,24.000000000000000,1.060000000000000,22.000000000000000,9.000000000000000,17.000000000000000,435/2,6,mediamente dotato di humus Sabbioso franco,6,lehmiger Sand,30.000000000000000,20.000000000000000,50.000000000000000,647137.000000000000000,5165786.000000000000000
25,1113,641 - Galsaun,01 - Obstbau,19 - Gala,humoser lehmiger Sand,5.600000000000000,7.100000000000000,++  hoher Karbonatgehalt,0.000000000000000,39.000000000000000,7.000000000000000,24.000000000000000,1.060000000000000,22.000000000000000,9.000000000000000,17.000000000000000,432/2,6,mediamente dotato di humus Sabbioso franco,6,lehmiger Sand,30.000000000000000,20.000000000000000,50.000000000000000,647161.000000000000000,5165757.000000000000000
26,1114,641 - Galsaun,01 - Obstbau,39 - Red Delicious Stan,schluffiger Sand,3.900000000000000,6.600000000000000,+  geringer bis mittlerer Karbonatgehalt,0.000000000000000,58.000000000000000,24.000000000000000,25.000000000000000,1.110000000000000,37.000000000000000,12.000000000000000,19.000000000000000,358/10,23,Sabbioso limoso,23,schluffiger Sand,35.000000000000000,5.000000000000000,60.000000000000000,647687.000000000000000,5165709.000000000000000
27,1115,641 - Galsaun,01 - Obstbau, ,humoser sandiger Schluff,6.000000000000000,7.000000000000000,0  kein freies Karbonat,0.000000000000000,55.000000000000000,25.000000000000000,44.000000000000000,1.900000000000000,27.000000000000000,12.000000000000000,17.000000000000000,225/1,9,mediamente dotato di humus Limoso sabbioso,9,sandiger Schluff,65.000000000000000,5.000000000000000,30.000000000000000,646480.000000000000000,5165714.000000000000000
28,1116,641 - Galsaun,01 - Obstbau,45 - Verschiedene,humoser schluffiger Sand,4.700000000000000,6.900000000000000,+++  sehr hoher Karbonatgehalt,0.000000000000000,56.000000000000000,16.000000000000000,29.000000000000000,1.270000000000000,16.000000000000000,8.000000000000000,26.000000000000000,354,12,mediamente dotato di humus Sabbioso limoso,12,schluffiger Sand,35.000000000000000,5.000000000000000,60.000000000000000,647424.000000000000000,5165739.000000000000000
29,1117,641 - Galsaun,01 - Obstbau,23 - Golden Delicious,humoser lehmiger Sand,7.900000000000000,6.800000000000000,++  hoher Karbonatgehalt,0.000000000000000,53.000000000000000,16.000000000000000,49.000000000000000,2.240000000000000,31.000000000000000,18.000000000000000,29.000000000000000,222/1,6,mediamente dotato di humus Sabbioso franco,6,lehmiger Sand,30.000000000000000,20.000000000000000,50.000000000000000,646577.000000000000000,5165705.000000000000000
30,1118,641 - Galsaun,01 - Obstbau,23 - Golden Delicious,humoser schwach lehmiger Sand,4.900000000000000,6.800000000000000,+  geringer bis mittlerer Karbonatgehalt,0.000000000000000,33.000000000000000,18.000000000000000,36.000000000000000,1.900000000000000,35.000000000000000,17.000000000000000,26.000000000000000,223/2,13,mediamente dotato di humus Sabbioso debolmente franco,13,lehmiger Sand,20.000000000000000,7.000000000000000,73.000000000000000,646700.000000000000000,5165737.000000000000000
31,1119,641 - Galsaun,01 - Obstbau,45 - Verschiedene,humoser lehmiger Sand,4.900000000000000,6.800000000000000,++  hoher Karbonatgehalt,0.000000000000000,54.000000000000000,46.000000000000000,38.000000000000000,1.950000000000000,34.000000000000000,13.000000000000000,23.000000000000000,223/3,6,mediamente dotato di humus Sabbioso franco,6,lehmiger Sand,30.000000000000000,20.000000000000000,50.000000000000000,646746.000000000000000,5165712.000000000000000
32,1120,641 - Galsaun,01 - Obstbau,23 - Golden Delicious,humoser schwach lehmiger Sand,4.900000000000000,6.800000000000000,+  geringer bis mittlerer Karbonatgehalt,0.000000000000000,33.000000000000000,18.000000000000000,36.000000000000000,1.900000000000000,35.000000000000000,17.000000000000000,26.000000000000000,223/2,13,mediamente dotato di humus Sabbioso debolmente franco,13,lehmiger Sand,20.000000000000000,7.000000000000000,73.000000000000000,646689.000000000000000,5165705.000000000000000
33,1121,641 - Galsaun,01 - Obstbau,45 - Verschiedene,schluffig lehmiger Sand,2.300000000000000,6.900000000000000,+  geringer bis mittlerer Karbonatgehalt,0.000000000000000,21.000000000000000,16.000000000000000,26.000000000000000,1.010000000000000,65.000000000000000,9.000000000000000,7.000000000000000,434,21,Sabbioso franco limoso,21,lehmiger Sand,45.000000000000000,12.000000000000000,43.000000000000000,647054.000000000000000,5165730.000000000000000
34,1122,641 - Galsaun,01 - Obstbau,45 - Verschiedene,humoser lehmiger Sand,5.000000000000000,7.400000000000000,+++  sehr hoher Karbonatgehalt,0.000000000000000,60.000000000000000,29.000000000000000,28.000000000000000,1.250000000000000,10.000000000000000,17.000000000000000,65.000000000000000,167/2,6,mediamente dotato di humus Sabbioso franco,6,lehmiger Sand,30.000000000000000,20.000000000000000,50.000000000000000,646377.000000000000000,5165719.000000000000000
35,1123,641 - Galsaun,01 - Obstbau,45 - Verschiedene,schluffig lehmiger Sand,2.300000000000000,6.900000000000000,+  geringer bis mittlerer Karbonatgehalt,0.000000000000000,21.000000000000000,16.000000000000000,26.000000000000000,1.010000000000000,65.000000000000000,9.000000000000000,7.000000000000000,433,21,Sabbioso franco limoso,21,lehmiger Sand,45.000000000000000,12.000000000000000,43.000000000000000,647074.000000000000000,5165714.000000000000000
36,1124,641 - Galsaun,01 - Obstbau,45 - Verschiedene,schluffig lehmiger Sand,2.300000000000000,6.900000000000000,+  geringer bis mittlerer Karbonatgehalt,0.000000000000000,21.000000000000000,16.000000000000000,26.000000000000000,1.010000000000000,65.000000000000000,9.000000000000000,7.000000000000000,270/1,21,Sabbioso franco limoso,21,lehmiger Sand,45.000000000000000,12.000000000000000,43.000000000000000,646997.000000000000000,5165700.000000000000000
37,1125,641 - Galsaun,01 - Obstbau,45 - Verschiedene,schluffig lehmiger Sand,2.300000000000000,6.900000000000000,+  geringer bis mittlerer Karbonatgehalt,0.000000000000000,21.000000000000000,16.000000000000000,26.000000000000000,1.010000000000000,65.000000000000000,9.000000000000000,7.000000000000000,271/1,21,Sabbioso franco limoso,21,lehmiger Sand,45.000000000000000,12.000000000000000,43.000000000000000,647056.000000000000000,5165668.000000000000000
38,1126,641 - Galsaun,01 - Obstbau,39 - Red Delicious Stan,humoser lehmiger Sand,4.900000000000000,6.200000000000000,+  geringer bis mittlerer Karbonatgehalt,0.000000000000000,42.000000000000000,44.000000000000000,20.000000000000000,1.090000000000000,53.000000000000000,24.000000000000000,26.000000000000000,143,6,mediamente dotato di humus Sabbioso franco,6,lehmiger Sand,30.000000000000000,20.000000000000000,50.000000000000000,646411.000000000000000,5165795.000000000000000
39,1127,641 - Galsaun,01 - Obstbau,45 - Verschiedene,schwach lehmiger Sand,1.500000000000000,7.000000000000000,+  geringer bis mittlerer Karbonatgehalt,0.000000000000000,14.000000000000000,17.000000000000000,19.000000000000000,0.780000000000000,29.000000000000000,11.000000000000000,3.000000000000000,81/2,24,Sabbioso debolmente franco,24,lehmiger Sand,20.000000000000000,7.000000000000000,73.000000000000000,646485.000000000000000,5165819.000000000000000
40,1128,641 - Galsaun,01 - Obstbau,45 - Verschiedene,schluffiger Sand,3.200000000000000,7.000000000000000,++  hoher Karbonatgehalt,0.000000000000000,33.000000000000000,14.000000000000000,29.000000000000000,0.730000000000000,28.000000000000000,6.000000000000000,16.000000000000000,356,23,Sabbioso limoso,23,schluffiger Sand,35.000000000000000,5.000000000000000,60.000000000000000,647527.000000000000000,5165802.000000000000000
41,1129,641 - Galsaun,01 - Obstbau,45 - Verschiedene,lehmiger Sand,4.000000000000000,6.900000000000000,++  hoher Karbonatgehalt,0.000000000000000,71.000000000000000,18.000000000000000,23.000000000000000,0.880000000000000,12.000000000000000,10.000000000000000,18.000000000000000,424/1,17,Sabbioso franco,17,lehmiger Sand,30.000000000000000,20.000000000000000,50.000000000000000,647513.000000000000000,5166066.000000000000000
42,1130,641 - Galsaun,01 - Obstbau,23 - Golden Delicious,humoser lehmiger Sand,5.700000000000000,6.600000000000000,++  hoher Karbonatgehalt,0.000000000000000,43.000000000000000,24.000000000000000,30.000000000000000,2.160000000000000,42.000000000000000,16.000000000000000,27.000000000000000,39/1,6,mediamente dotato di humus Sabbioso franco,6,lehmiger Sand,30.000000000000000,20.000000000000000,50.000000000000000,646901.000000000000000,5166083.000000000000000
43,1131,641 - Galsaun,01 - Obstbau,45 - Verschiedene,humoser schwach lehmiger Sand,4.100000000000000,6.700000000000000,++  hoher Karbonatgehalt,0.000000000000000,43.000000000000000,21.000000000000000,24.000000000000000,1.370000000000000,28.000000000000000,9.000000000000000,23.000000000000000,462,13,mediamente dotato di humus Sabbioso debolmente franco,13,lehmiger Sand,20.000000000000000,7.000000000000000,73.000000000000000,647279.000000000000000,5166069.000000000000000
44,1132,641 - Galsaun,01 - Obstbau,23 - Golden Delicious,humoser lehmiger Sand,7.200000000000000,6.200000000000000,+  geringer bis mittlerer Karbonatgehalt,0.000000000000000,36.000000000000000,31.000000000000000,20.000000000000000,0.700000000000000,59.000000000000000,442.000000000000000,50.000000000000000,484,6,mediamente dotato di humus Sabbioso franco,6,lehmiger Sand,30.000000000000000,20.000000000000000,50.000000000000000,647398.000000000000000,5166590.000000000000000
45,1133,641 - Galsaun,02 - Weinbau,43 - Vernatsch,humoser schwach lehmiger Sand,4.500000000000000,5.100000000000000,0  kein freies Karbonat,7.000000000000000,17.000000000000000,21.000000000000000,12.000000000000000,0.270000000000000,19.000000000000000,563.000000000000000,34.000000000000000,504/2,13,mediamente dotato di humus Sabbioso debolmente franco,13,lehmiger Sand,20.000000000000000,7.000000000000000,73.000000000000000,647293.000000000000000,5166544.000000000000000
46,1134,641 - Galsaun,02 - Weinbau,43 - Vernatsch,humoser schwach lehmiger Sand,4.500000000000000,5.100000000000000,0  kein freies Karbonat,7.000000000000000,17.000000000000000,21.000000000000000,12.000000000000000,0.270000000000000,19.000000000000000,563.000000000000000,34.000000000000000,490,13,mediamente dotato di humus Sabbioso debolmente franco,13,lehmiger Sand,20.000000000000000,7.000000000000000,73.000000000000000,647304.000000000000000,5166528.000000000000000
47,1135,641 - Galsaun,01 - Obstbau,45 - Verschiedene,humoser schluffiger Sand,6.000000000000000,7.100000000000000,++  hoher Karbonatgehalt,0.000000000000000,60.000000000000000,45.000000000000000,32.000000000000000,1.910000000000000,25.000000000000000,9.000000000000000,28.000000000000000,421,12,mediamente dotato di humus Sabbioso limoso,12,schluffiger Sand,35.000000000000000,5.000000000000000,60.000000000000000,647627.000000000000000,5166081.000000000000000
48,1136,641 - Galsaun,01 - Obstbau,23 - Golden Delicious,humoser lehmiger Sand,7.100000000000000,6.000000000000000,0  kein freies Karbonat,0.000000000000000,48.000000000000000,32.000000000000000,24.000000000000000,1.190000000000000,53.000000000000000,94.000000000000000,40.000000000000000,44,6,mediamente dotato di humus Sabbioso franco,6,lehmiger Sand,30.000000000000000,20.000000000000000,50.000000000000000,646758.000000000000000,5166097.000000000000000
49,1137,641 - Galsaun,01 - Obstbau,23 - Golden Delicious,humoser lehmiger Sand,7.100000000000000,6.000000000000000,0  kein freies Karbonat,0.000000000000000,48.000000000000000,32.000000000000000,24.000000000000000,1.190000000000000,53.000000000000000,94.000000000000000,40.000000000000000,42,6,mediamente dotato di humus Sabbioso franco,6,lehmiger Sand,30.000000000000000,20.000000000000000,50.000000000000000,646779.000000000000000,5166077.000000000000000
50,1138,641 - Galsaun,01 - Obstbau,23 - Golden Delicious,humoser lehmiger Sand,7.700000000000000,6.400000000000000,+  geringer bis mittlerer Karbonatgehalt,0.000000000000000,36.000000000000000,28.000000000000000,34.000000000000000,1.700000000000000,54.000000000000000,398.000000000000000,80.000000000000000,126,6,mediamente dotato di humus Sabbioso franco,6,lehmiger Sand,30.000000000000000,20.000000000000000,50.000000000000000,646114.000000000000000,5166064.000000000000000
51,1139,641 - Galsaun,01 - Obstbau,23 - Golden Delicious,humoser lehmiger Sand,7.100000000000000,6.000000000000000,0  kein freies Karbonat,0.000000000000000,48.000000000000000,32.000000000000000,24.000000000000000,1.190000000000000,53.000000000000000,94.000000000000000,40.000000000000000,43,6,mediamente dotato di humus Sabbioso franco,6,lehmiger Sand,30.000000000000000,20.000000000000000,50.000000000000000,646748.000000000000000,5166074.000000000000000
52,1140,641 - Galsaun,02 - Weinbau,22 - Wei?burgunder,humoser schwach lehmiger Sand,4.400000000000000,6.400000000000000,0  kein freies Karbonat,0.000000000000000,11.000000000000000,29.000000000000000,21.000000000000000,0.640000000000000,51.000000000000000,687.000000000000000,46.000000000000000,102,13,mediamente dotato di humus Sabbioso debolmente franco,13,lehmiger Sand,20.000000000000000,7.000000000000000,73.000000000000000,646384.000000000000000,5166054.000000000000000
53,1141,641 - Galsaun,02 - Weinbau,43 - Vernatsch,humoser lehmiger Sand,5.400000000000000,6.100000000000000,+  geringer bis mittlerer Karbonatgehalt,0.000000000000000,14.000000000000000,26.000000000000000,20.000000000000000,0.480000000000000,46.000000000000000,462.000000000000000,114.000000000000000,497/3,6,mediamente dotato di humus Sabbioso franco,6,lehmiger Sand,30.000000000000000,20.000000000000000,50.000000000000000,647178.000000000000000,5166445.000000000000000
54,1142,641 - Galsaun,01 - Obstbau,45 - Verschiedene,humoser lehmiger Sand,7.900000000000000,6.600000000000000,++  hoher Karbonatgehalt,0.000000000000000,70.000000000000000,35.000000000000000,28.000000000000000,1.100000000000000,19.000000000000000,190.000000000000000,70.000000000000000,497/4,6,mediamente dotato di humus Sabbioso franco,6,lehmiger Sand,30.000000000000000,20.000000000000000,50.000000000000000,647183.000000000000000,5166423.000000000000000
55,1143,641 - Galsaun,01 - Obstbau,23 - Golden Delicious,stark humoser lehmiger Sand,8.300000000000001,7.000000000000000,++  hoher Karbonatgehalt,0.000000000000000,35.000000000000000,20.000000000000000,33.000000000000000,1.770000000000000,14.000000000000000,14.000000000000000,10.000000000000000,477,25,umifero Sabbioso franco,25,lehmiger Sand,30.000000000000000,20.000000000000000,50.000000000000000,647347.000000000000000,5166420.000000000000000
56,1144,641 - Galsaun,01 - Obstbau,23 - Golden Delicious,schwach lehmiger Sand,3.900000000000000,7.000000000000000,++  hoher Karbonatgehalt,0.000000000000000,43.000000000000000,15.000000000000000,36.000000000000000,1.250000000000000,39.000000000000000,16.000000000000000,25.000000000000000,413/1,24,Sabbioso debolmente franco,24,lehmiger Sand,20.000000000000000,7.000000000000000,73.000000000000000,648067.000000000000000,5166390.000000000000000
57,1145,641 - Galsaun,01 - Obstbau,45 - Verschiedene,humoser schwach lehmiger Sand,6.800000000000000,6.800000000000000,++  hoher Karbonatgehalt,0.000000000000000,49.000000000000000,16.000000000000000,26.000000000000000,1.460000000000000,17.000000000000000,13.000000000000000,27.000000000000000,424/2,13,mediamente dotato di humus Sabbioso debolmente franco,13,lehmiger Sand,20.000000000000000,7.000000000000000,73.000000000000000,647437.000000000000000,5166021.000000000000000
58,1146,641 - Galsaun,01 - Obstbau,45 - Verschiedene,lehmiger Sand,3.300000000000000,6.700000000000000,++  hoher Karbonatgehalt,0.000000000000000,63.000000000000000,24.000000000000000,27.000000000000000,1.660000000000000,26.000000000000000,15.000000000000000,13.000000000000000,461,17,Sabbioso franco,17,lehmiger Sand,30.000000000000000,20.000000000000000,50.000000000000000,647188.000000000000000,5166036.000000000000000
59,1147,641 - Galsaun,01 - Obstbau,39 - Red Delicious Stan,lehmiger Sand,2.900000000000000,7.100000000000000,++  hoher Karbonatgehalt,0.000000000000000,19.000000000000000,21.000000000000000,28.000000000000000,0.890000000000000,35.000000000000000,9.000000000000000,5.000000000000000,773/20,17,Sabbioso franco,17,lehmiger Sand,30.000000000000000,20.000000000000000,50.000000000000000,648083.000000000000000,5166309.000000000000000
60,1148,641 - Galsaun,01 - Obstbau,19 - Gala,schwach lehmiger Sand,4.000000000000000,5.700000000000000,0  kein freies Karbonat,0.000000000000000,8.000000000000000,19.000000000000000,18.000000000000000,0.470000000000000,46.000000000000000,423.000000000000000,47.000000000000000,499/2,24,Sabbioso debolmente franco,24,lehmiger Sand,20.000000000000000,7.000000000000000,73.000000000000000,647084.000000000000000,5166416.000000000000000
61,1149,641 - Galsaun,01 - Obstbau,23 - Golden Delicious,stark humoser lehmiger Sand,8.300000000000001,7.000000000000000,++  hoher Karbonatgehalt,0.000000000000000,35.000000000000000,20.000000000000000,33.000000000000000,1.770000000000000,14.000000000000000,14.000000000000000,10.000000000000000,476,25,umifero Sabbioso franco,25,lehmiger Sand,30.000000000000000,20.000000000000000,50.000000000000000,647348.000000000000000,5166433.000000000000000
62,1150,641 - Galsaun,01 - Obstbau, ,humoser lehmiger Sand,7.100000000000000,6.800000000000000,++  hoher Karbonatgehalt,0.000000000000000,79.000000000000000,36.000000000000000,29.000000000000000,1.840000000000000,13.000000000000000,9.000000000000000,26.000000000000000,417/2,6,mediamente dotato di humus Sabbioso franco,6,lehmiger Sand,30.000000000000000,20.000000000000000,50.000000000000000,647501.000000000000000,5166385.000000000000000
